10.0.2.15,57188,82.161.239.177,110,6,2405539,293049.0838,357.0925269,2803.658508,22502.86062,535284,5,8180.42517,38009.16917,535284,32,4269.639432,29099.12143,576768,5,0,0,0,0,0,0,0,0,AUDIO
10.0.2.15,57188,82.161.239.177,110,6,2292995,473.6163838,1.744443403,764331.6667,1323779.008,2292900,42,1146497.5,1621317.36,2292942,53,0,0,0,0,0,0,0,0,0,0,0,0,AUDIO
10.0.2.15,57188,82.161.239.177,110,6,228,2381578.947,8771.929825,228,0,228,228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AUDIO
10.0.2.15,57188,82.161.239.177,110,6,3634162,1785.005732,6.053665192,173055.3333,418179.5095,1906749,14,363416.2,558414.5077,1906749,857,363383.3,558800.6983,1907660,161,0,0,0,0,0,0,0,0,AUDIO
10.0.2.15,57188,82.161.239.177,110,6,9925189,132111.9427,163.2210732,6130.444101,60932.27489,2143448,3,17691.54367,102965.5921,2143448,29,9389.859035,76514.37103,2181451,3,0,0,0,0,0,0,0,0,AUDIO
10.0.2.15,57188,82.161.239.177,110,6,9983685,271303.2312,331.3405822,3018.955246,17926.59813,619052,4,8796.198238,30098.82802,619280,29,4598.4924,22028.49362,619052,4,0,0,0,0,0,0,0,0,AUDIO
10.0.2.15,57188,82.161.239.177,110,6,6095263,189732.256,229.194376,4366.234241,27681.60526,804339,0,12671.65281,46516.83717,804339,33,6654.551422,34069.93082,804694,1,0,0,0,0,0,0,0,0,AUDIO
10.0.2.15,57188,82.161.239.177,110,6,5307435,10860.61346,17.71100353,57069.19355,270953.6875,2390772,5,139669.3421,414087.1999,2390772,32,98280.75926,351563.2507,2391011,5,0,0,0,0,0,0,0,0,AUDIO
10.0.2.15,57188,82.161.239.177,110,6,40,13575000,50000,40,0,40,40,40,0,40,40,0,0,0,0,0,0,0,0,0,0,0,0,AUDIO
10.0.2.15,57188,82.161.239.177,110,6,9844633,147082.2732,177.0507849,5651.339265,51114.29472,1674347,3,16797.13311,87440.8061,1674347,20,8522.483983,63916.82677,1712108,3,0,0,0,0,0,0,0,0,AUDIO
10.0.2.15,57188,82.161.239.177,110,6,44,12340909.09,45454.54545,44,0,44,44,44,0,44,44,0,0,0,0,0,0,0,0,0,0,0,0,AUDIO
10.0.2.15,57188,82.161.239.177,110,6,9981033,178944.8046,217.5125561,4599.554378,51891.77647,1966596,0,13290.28362,87985.92619,1966596,24,7038.649506,64264.07875,1966851,0,0,0,0,0,0,0,0,0,AUDIO
10.0.2.15,57188,82.161.239.177,110,6,4183311,268963.9857,325.8184725,3071.447137,25760.4701,699638,5,8976.645923,43580.24262,699638,24,4596.818994,31783.91768,699876,5,0,0,0,0,0,0,0,0,AUDIO
10.0.2.15,57188,82.161.239.177,110,6,9888134,62028.48788,77.87111299,12858.43173,151655.2267,3431519,5,35825.53623,252181.302,3431519,26,13122.69715,110151.7435,2302875,5,0,0,0,0,0,0,0,0,AUDIO
10.0.2.15,57188,82.161.239.177,110,6,9986820,271723.4315,329.5343262,3035.507599,24928.08742,1033116,4,8760.368421,41974.55321,1035298,31,4647.159144,30949.97798,1033116,4,0,0,0,0,0,0,0,0,AUDIO
10.0.2.15,57188,82.161.239.177,110,6,7127701,143133.2487,177.0556874,5652.419508,37208.96668,794726,4,15981.39238,61725.23821,795012,28,8755.116708,46314.08802,794726,4,0,0,0,0,0,0,0,0,AUDIO
10.0.2.15,57188,82.161.239.177,110,6,39,13923076.92,51282.05128,39,0,39,39,39,0,39,39,0,0,0,0,0,0,0,0,0,0,0,0,AUDIO
10.0.2.15,57188,82.161.239.177,110,6,4884431,10052.14323,14.53598178,69777.58571,485315.2217,4050820,6,187854.5385,791848.892,4050820,29,113586.4186,617977.07,4051039,6,0,0,0,0,0,0,0,0,AUDIO
10.0.2.15,57188,82.161.239.177,110,6,1756616,3709.404901,12.52408039,83648.38095,121899.3617,398106,21,195179.5556,132854.2642,398106,2170,156170.6364,143675.6255,438350,2949,0,0,0,0,0,0,0,0,AUDIO
10.0.2.15,57188,82.161.239.177,110,6,8888854,244.3509591,0.900003533,1269836.286,3245588.116,8626860,43,2222149,4271580.578,8626860,43,130477.5,183520.3727,260246,709,43,0,43,43,8626860,0,8626860,8626860,AUDIO
10.0.2.15,57188,82.161.239.177,110,6,38210,14210.93954,52.34231876,38210,0,38210,38210,38210,0,38210,38210,0,0,0,0,0,0,0,0,0,0,0,0,AUDIO
10.0.2.15,57188,82.161.239.177,110,6,69,7869565.217,28985.50725,69,0,69,69,69,0,69,69,0,0,0,0,0,0,0,0,0,0,0,0,AUDIO
10.0.2.15,57188,82.161.239.177,110,6,42,12928571.43,47619.04762,42,0,42,42,42,0,42,42,0,0,0,0,0,0,0,0,0,0,0,0,AUDIO
10.0.2.15,57188,82.161.239.177,110,6,1003,541375.8724,1994.017946,1003,0,1003,1003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AUDIO
10.0.2.15,57188,82.161.239.177,110,6,2263816,959.4419334,3.533856108,323402.2857,756573.7598,2027805,54,565680.75,980985.9678,2027805,135,117500.5,164135.7474,233562,1439,0,0,0,0,0,0,0,0,AUDIO
10.0.2.15,57188,82.161.239.177,110,6,37007,14672.89972,54.04382955,37007,0,37007,37007,37007,0,37007,37007,0,0,0,0,0,0,0,0,0,0,0,0,AUDIO
10.0.2.15,57188,82.161.239.177,110,6,123,4414634.146,16260.1626,123,0,123,123,123,0,123,123,0,0,0,0,0,0,0,0,0,0,0,0,AUDIO
10.0.2.15,57188,82.161.239.177,110,6,47,11553191.49,42553.19149,47,0,47,47,47,0,47,47,0,0,0,0,0,0,0,0,0,0,0,0,AUDIO
10.0.2.15,57188,82.161.239.177,110,6,209693,7768.499664,28.61325843,41938.6,92704.24998,207772,43,104517,147346.9111,208707,327,104400.5,146189.3773,207772,1029,0,0,0,0,0,0,0,0,AUDIO
10.0.2.15,57188,82.161.239.177,110,6,4601650,5147.936066,13.90805472,73042.06349,126810.5443,592051,19,176986.5385,158349.4784,628301,59,127773.1389,150095.5006,592051,95,0,0,0,0,0,0,0,0,AUDIO
10.0.2.15,57188,82.161.239.177,110,6,9977870,2640.443301,7.31619073,138581.5278,670530.9312,5696209,33,332567.0333,1018381.372,5696209,1168,243320.8049,879315.2137,5697262,78,3962420,0,3962420,3962420,5696209,0,5696209,5696209,AUDIO
10.0.2.15,57188,82.161.239.177,110,6,3107185,6759.494526,17.05723991,59753.55769,98238.88921,374437,20,147961.1905,115707.4176,399820,1109,103301.2333,115949.4499,374437,222,0,0,0,0,0,0,0,0,AUDIO
10.0.2.15,57188,82.161.239.177,110,6,1119088,970.4330669,3.574339105,373029.3333,644634.8656,1117389,59,1119088,0,1119088,1119088,1117389,0,1117389,1117389,0,0,0,0,0,0,0,0,AUDIO
10.0.2.15,57188,82.161.239.177,110,6,1800,301666.6667,1111.111111,1800,0,1800,1800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AUDIO
10.0.2.15,57188,82.161.239.177,110,6,618499,3511.727586,11.31772242,103083.1667,251096.7714,615631,105,205606,355687.921,616319,105,308776,433958.5027,615631,1921,0,0,0,0,0,0,0,0,AUDIO
10.0.2.15,57188,82.161.239.177,110,6,6159962,176.2997889,0.649354655,2053320.667,3521735.721,6119819,2296,6159962,0,6159962,6159962,6119819,0,6119819,6119819,2296,0,2296,2296,6119819,0,6119819,6119819,AUDIO
10.0.2.15,57188,82.161.239.177,110,6,6108106,177.7965215,0.654867483,2036035.333,3524913.741,6106255,44,6108106,0,6108106,6108106,6106255,0,6106255,6106255,1807,0,1807,1807,6106255,0,6106255,6106255,AUDIO
10.0.2.15,57188,82.161.239.177,110,6,6153793,176.4765243,0.650005614,2051264.333,3552014.192,6152777,56,6153793,0,6153793,6153793,6152777,0,6152777,6152777,960,0,960,960,6152777,0,6152777,6152777,AUDIO
10.0.2.15,57188,82.161.239.177,110,6,6175827,175.8468947,0.647686537,2058609,3564499.122,6174538,58,6175827,0,6175827,6175827,6174538,0,6174538,6174538,1231,0,1231,1231,6174538,0,6174538,6174538,AUDIO
10.0.2.15,57188,82.161.239.177,110,6,6113776,177.6316306,0.65426015,2037925.333,3529506.165,6113448,45,6113776,0,6113776,6113776,6113448,0,6113448,6113448,283,0,283,283,6113448,0,6113448,6113448,AUDIO
10.0.2.15,37652,195.154.107.23,443,6,3500790,123971.7321,145.3957535,6891.318898,31148.59596,517453,2,22017.54717,53763.70064,517635,151,9955.465517,37578.49523,517453,3,0,0,0,0,0,0,0,0,AUDIO
10.0.2.15,37652,195.154.107.23,443,6,9991357,34809.58593,41.43581297,24192.1477,301489.1666,5931192,0,75692.09848,531099.1893,5931305,121,35682.87143,365817.4594,5931329,0,113,0,113,113,5931192,0,5931192,5931192,AUDIO
10.0.2.15,37652,195.154.107.23,443,6,464710,179533.4725,210.8842074,4790.824742,8965.293313,41179,6,14522.1875,11862.94151,41265,122,7258.046875,12309.68464,76732,6,0,0,0,0,0,0,0,0,AUDIO
10.0.2.15,37652,195.154.107.23,443,6,9998064,40645.36894,42.60824896,23524.85647,317871.9555,6461263,2,100990.5455,655266.9814,6461435,66,30762.15692,363372.4423,6461596,2,172,0,172,172,6461263,0,6461263,6461263,AUDIO
10.0.2.15,37652,195.154.107.23,443,6,240037,83587.11365,87.4865125,12001.85,32226.41679,126746,12,48007.4,72147.41768,163576,347,14424.07143,37622.24756,126972,12,0,0,0,0,0,0,0,0,AUDIO
10.0.2.15,37652,195.154.107.23,443,6,9992798,15290.51223,16.71203601,60197.57831,670897.4503,8640582,1,237768.6667,1329851.164,8640831,47,81240.23577,779190.0269,8640816,4,249,0,249,249,8640582,0,8640582,8640582,AUDIO
10.0.2.15,37652,195.154.107.23,443,6,804138,337941.995,356.9039145,2811.671329,11638.71465,129220,1,10864.5,21823.79593,129374,20,3810.767773,14135.83557,129247,4,0,0,0,0,0,0,0,0,AUDIO
10.0.2.15,37652,195.154.107.23,443,6,485,1119587.629,4123.71134,485,0,485,485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AUDIO
10.0.2.15,37652,195.154.107.23,443,6,2061257,191244.9539,196.4820495,5102.121287,28302.7234,293871,2,21928.26596,56271.62593,294262,46,6668.84466,32477.91026,293871,4,0,0,0,0,0,0,0,0,AUDIO
10.0.2.15,37652,195.154.107.23,443,6,9882138,219.7904947,0.809541417,1411734,3584366.818,9535095,65,3294000,5407912.882,9535365,1434,3293956,5407829.412,9535232,1637,270,0,270,270,9535095,0,9535095,9535095,AUDIO
10.0.2.15,37652,195.154.107.23,443,6,1770808,240476.6638,256.9448523,3900.45815,20050.27013,294714,0,14880.7395,38849.15063,295259,39,5188.505988,23594.61021,294714,3,0,0,0,0,0,0,0,0,AUDIO
10.0.2.15,37652,195.154.107.23,443,6,5678540,286.8695122,1.056609622,1135708,2359649.802,5349103,159,2839270,3549698.669,5349286,329254,2839099,3550228.999,5349490,328708,183,0,183,183,5349103,0,5349103,5349103,AUDIO
10.0.2.15,37652,195.154.107.23,443,6,2039217,210027.6724,221.1633191,4531.593333,27487.47422,332844,1,18371.32432,53853.35894,333075,29,5922.310651,31653.85155,332844,3,0,0,0,0,0,0,0,0,AUDIO
10.0.2.15,37652,195.154.107.23,443,6,163,3331288.344,12269.93865,163,0,163,163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AUDIO
10.0.2.15,37652,195.154.107.23,443,6,1870703,193102.2722,202.0630747,4962.076923,26989.38613,293416,0,20333.72826,53085.5783,293952,38,6585.873239,31414.15726,293416,3,0,0,0,0,0,0,0,0,AUDIO
10.0.2.15,37652,195.154.107.23,443,6,9926191,109.407526,0.402974313,3308730.333,5730313.139,9925526,323,9925849,0,9925849,9925849,9925868,0,9925868,9925868,323,0,323,323,9925526,0,9925526,9925526,AUDIO
10.0.2.15,37652,195.154.107.23,443,6,8999215,47423.9142,49.89324069,20087.53348,350763.66,7416127,1,81074.00901,703607.7577,7416193,33,26776.6994,407048.4172,7453871,3,1583022,0,1583022,1583022,7416127,0,7416127,7416127,AUDIO
10.0.2.15,37652,195.154.107.23,443,6,230,2360869.565,8695.652174,230,0,230,230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AUDIO
10.0.2.15,37652,195.154.107.23,443,6,6294849,46930.27585,51.94723495,19309.35276,226558.143,4049585,1,71532.375,434132.3375,4049871,34,26390.35021,265593.2419,4049761,4,0,0,0,0,0,0,0,0,AUDIO
10.0.2.15,37652,195.154.107.23,443,6,9955751,16741.88115,25.01066971,40144.15726,159254.9045,2161615,1,103705.7396,245841.0129,2161763,30,65930.62914,200739.8965,2161775,4,0,0,0,0,0,0,0,0,AUDIO
10.0.2.15,37652,195.154.107.23,443,6,9999942,96207.058,111.5006467,8976.608618,36635.1552,425733,0,32050.64103,65516.3079,426324,59,12484.25094,43608.57842,425733,3,0,0,0,0,0,0,0,0,AUDIO
10.0.2.15,37652,195.154.107.23,443,6,7033267,63649.0837,80.90123694,12382.51232,45548.95724,407247,2,35701.86294,73979.97965,407695,22,19004.44054,55712.5879,407247,3,0,0,0,0,0,0,0,0,AUDIO
10.0.2.15,37652,195.154.107.23,443,6,8805265,431.6735499,1.589957826,677328.0769,1151830.949,3281985,53,1467544.167,1338985.911,3281985,461991,1467507.833,1339148.764,3282267,461695,0,0,0,0,0,0,0,0,AUDIO
10.0.2.15,37652,195.154.107.23,443,6,3111390,133387.0071,153.6290854,6522.830189,44864.52621,724630,0,21022.90541,79611.03936,725166,41,9361.667683,53957.51444,724630,3,0,0,0,0,0,0,0,0,AUDIO
10.0.2.15,37652,195.154.107.23,443,6,9788830,221.8855573,0.817258038,1398404.286,3582860.62,9520462,49,3262906.667,5421092.631,9520774,1430,3262839.333,5421071.169,9520688,1589,312,0,312,312,9520462,0,9520462,9520462,AUDIO
10.0.2.15,37652,195.154.107.23,443,6,1325071,312435.3337,342.62315,2925.101545,15964.53957,233216,0,10433.62992,30424.81888,234151,20,3953.827692,19710.95998,233216,0,0,0,0,0,0,0,0,0,AUDIO
10.0.2.15,37652,195.154.107.23,443,6,403,1347394.541,4962.779156,403,0,403,403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AUDIO
10.0.2.15,37652,195.154.107.23,443,6,5343303,80106.63067,90.95497673,11017.11959,134085.3884,2867887,0,37106.27083,247759.9736,2904691,71,15606.41471,160041.8604,2867997,0,0,0,0,0,0,0,0,0,AUDIO
10.0.2.15,37652,195.154.107.23,443,6,478,1135983.264,4184.100418,478,0,478,478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AUDIO
10.0.2.15,37652,195.154.107.23,443,6,3247726,132189.415,139.1743023,7201.166297,87451.73901,1820642,1,29524.78182,176157.6397,1820930,22,9441.638235,100690.182,1820642,3,0,0,0,0,0,0,0,0,AUDIO
10.0.2.15,37652,195.154.107.23,443,6,9962518,109.008586,0.401504921,3320839.333,5751540.288,9962146,179,9962339,0,9962339,9962339,9962325,0,9962325,9962325,193,0,193,193,9962146,0,9962146,9962146,AUDIO
10.0.2.15,37652,195.154.107.23,443,6,2728915,140398.2902,161.2362422,6216.207289,38508.32201,509710,2,20365.03731,68803.57201,515478,43,8967.756579,46253.34882,509710,3,0,0,0,0,0,0,0,0,AUDIO
10.0.2.15,37652,195.154.107.23,443,6,6274488,605.7864801,2.0718822,522874,1470395.239,5170931,92,1254897.6,2191570.428,5171365,140471,1045599.167,2025651.888,5171127,1198,702581,0,702581,702581,5170931,0,5170931,5170931,AUDIO
10.0.2.15,37652,195.154.107.23,443,6,1923164,222127.1821,235.0293579,4264.221729,29951.55509,362159,0,16719.73043,57940.28823,362853,23,5739.850746,35623.12549,362159,3,0,0,0,0,0,0,0,0,AUDIO
10.0.2.15,37652,195.154.107.23,443,6,560,969642.8571,3571.428571,560,0,560,560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AUDIO
10.0.2.15,37652,195.154.107.23,443,6,1768843,243016.4803,271.929165,3685.089583,27276.67202,359710,0,12544.98582,49762.20704,361104,43,5120.210059,32918.49993,359710,4,0,0,0,0,0,0,0,0,AUDIO
10.0.2.15,37652,195.154.107.23,443,6,514,1056420.233,3891.050584,514,0,514,514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AUDIO
10.0.2.15,37652,195.154.107.23,443,6,9898196,38146.64814,41.52271788,24141.94146,369112.4795,7446929,2,84599.96581,689397.759,7446980,19,33897.17808,437303.1784,7447303,6,2451216,0,2451216,2451216,7446929,0,7446929,7446929,AUDIO
10.0.2.15,37652,195.154.107.23,443,6,176,3085227.273,11363.63636,176,0,176,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AUDIO
10.0.2.15,60031,195.154.82.180,443,6,739728,1468.107196,5.407392988,246576,426907.2253,739526,55,739728,0,739728,739728,739526,0,739526,739526,0,0,0,0,0,0,0,0,AUDIO
10.0.2.15,37628,213.239.216.222,443,6,149270,7570.174851,26.79707912,49756.66667,85987.11268,149046,43,149270,0,149270,149270,149046,0,149046,149046,0,0,0,0,0,0,0,0,AUDIO
10.0.2.15,37652,195.154.107.23,443,6,2486508,158435.0422,166.4985594,6020.600484,35781.90856,446943,-42,23456.9434,69837.53511,447479,30,8124.238562,41833.69618,446943,4,0,0,0,0,0,0,0,0,AUDIO
10.0.2.15,60031,195.154.82.180,443,6,724340,1499.295911,5.522268548,241446.6667,417945.0238,724048,58,724340,0,724340,724340,724048,0,724048,724048,0,0,0,0,0,0,0,0,AUDIO
10.0.2.15,60031,195.154.82.180,443,6,716477,757.8749911,4.187154647,358238.5,506260.8782,716219,258,0,0,0,0,716219,0,716219,716219,0,0,0,0,0,0,0,0,AUDIO
10.0.2.15,37652,195.154.107.23,443,6,9707609,167.8065114,0.618071865,1941521.8,3332758.104,7696351,159,4853725,4020439.452,7696605,2010845,4853720.5,4020311.466,7696510,2010931,2011099,0,2011099,2011099,7696351,0,7696351,7696351,AUDIO
10.0.2.15,37652,195.154.107.23,443,6,1830632,234268.2746,252.3718585,3971.002169,25989.36758,355407,-22,14763.16129,49560.98977,356094,22,5415.077381,31450.43337,355407,3,0,0,0,0,0,0,0,0,AUDIO
10.0.2.15,37652,195.154.107.23,443,6,221,2457013.575,9049.773756,221,0,221,221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AUDIO
10.0.2.15,37652,195.154.107.23,443,6,2302592,187366.672,222.3581077,4506.050881,27928.61108,375401,0,13705.90476,49155.97822,376645,98,6622.52924,34119.14502,375401,5,0,0,0,0,0,0,0,0,AUDIO
10.0.2.15,37652,195.154.107.23,443,6,9928053,765.7090469,2.618841781,397122.12,1278267.63,6364505,38,902533.0909,1851660.534,6364505,2074,763658.7692,1734836.632,6403897,2058,3563359,0,3563359,3563359,6364505,0,6364505,6364505,AUDIO
10.0.2.15,37652,195.154.107.23,443,6,1624372,262887.442,299.808172,3342.329218,22695.37413,341686,1,10412.64103,39824.97136,342281,30,4790.799392,27835.62432,341686,5,0,0,0,0,0,0,0,0,AUDIO
10.0.2.15,50628,37.97.149.8,443,6,3465904,2968.345344,9.232800447,111803.3548,201888.5435,690296,39,266595.5385,252350.1003,697216,867,203868.4118,240178.4699,690296,1050,0,0,0,0,0,0,0,0,AUDIO
10.0.2.15,37652,195.154.107.23,443,6,287,1891986.063,6968.641115,287,0,287,287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AUDIO
10.0.2.15,37652,195.154.107.23,443,6,1930228,221929.2229,254.3740947,3939.240816,27440.04386,341859,0,12868.18667,49085.43542,342668,49,5585.660767,32845.45866,341859,0,0,0,0,0,0,0,0,0,AUDIO
10.0.2.15,37652,195.154.107.23,443,6,6999446,1008.508388,3.571711247,291643.5833,654612.3575,2905469,37,636270.2727,863936.2417,2905603,6991,583272.3333,845442.3782,2905506,2070,0,0,0,0,0,0,0,0,AUDIO
10.0.2.15,37652,195.154.107.23,443,6,2120785,175044.1464,191.910071,5223.608374,34922.40656,454544,1,18282.62931,63954.84403,454714,68,7336.982699,41325.47931,454544,3,0,0,0,0,0,0,0,0,AUDIO
10.0.2.15,37652,195.154.107.23,443,6,372,1459677.419,5376.344086,372,0,372,372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AUDIO
10.0.2.15,37652,195.154.107.23,443,6,2189356,196366.4201,231.1181918,4335.358416,25851.04864,339482,1,13268.82424,46265.74502,339968,23,6339.525074,32076.44339,339482,3,0,0,0,0,0,0,0,0,AUDIO
10.0.2.15,37652,195.154.107.23,443,6,9958287,545.2745035,2.008377545,524120.3684,1031490.587,4053338,54,1106455.111,1292012.279,4053338,3738,1106458.333,1292364.539,4053841,4085,0,0,0,0,0,0,0,0,AUDIO
10.0.2.15,37652,195.154.107.23,443,6,2064308,207777.6185,247.5405802,4047.662745,22543.88495,336497,4,12142.16471,40059.43277,337125,106,6086.949853,28127.65249,336497,4,0,0,0,0,0,0,0,0,AUDIO
10.0.2.15,37652,195.154.107.23,443,6,583,931389.3654,3430.531732,583,0,583,583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AUDIO
10.0.2.15,37652,195.154.107.23,443,6,8259574,43079.34041,47.58114644,21070.34184,186481.1,3301037,1,77192.28037,352593.6429,3301037,55,29081.80986,220789.673,3339266,4,0,0,0,0,0,0,0,0,AUDIO
10.0.2.15,37628,213.239.216.222,443,6,9993461,169.6109086,0.600392597,1998692.2,4381046.536,9834792,84,4996673,6842133.506,9834792,158554,4996542.5,6842599.49,9834991,158094,158554,0,158554,158554,9834792,0,9834792,9834792,AUDIO
10.0.2.15,37628,213.239.216.222,443,6,452,0,4424.778761,452,0,452,452,452,0,452,452,0,0,0,0,0,0,0,0,0,0,0,0,AUDIO
10.0.2.15,37652,195.154.107.23,443,6,6742442,56940.34891,63.77511293,15716.64802,137578.4651,2098257,2,53511.44444,250861.1478,2098733,79,22192.40066,163678.5879,2098462,4,0,0,0,0,0,0,0,0,AUDIO
10.0.2.15,37652,195.154.107.23,443,6,9907596,11703.54544,14.83710075,67860.24658,703707.9116,8493848,3,194266.5882,1187951.438,8493999,20,105394.5532,876457.2774,8494135,3,151,0,151,151,8493848,0,8493848,8493848,AUDIO
10.0.2.15,37652,195.154.107.23,443,6,5412363,53418.62695,54.87436818,18285.01014,284470.7293,4890798,1,74141.9589,576578.0631,4928160,32,24213.15315,328440.2897,4890798,3,0,0,0,0,0,0,0,0,AUDIO
10.0.2.15,37652,195.154.107.23,443,6,491,1105906.314,4073.319756,491,0,491,491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AUDIO
10.0.2.15,37652,195.154.107.23,443,6,1947847,220126.1187,255.6668979,3919.209256,26256.6524,334355,2,12406.66879,46724.37495,334946,30,5627.849558,31914.69132,334355,3,0,0,0,0,0,0,0,0,AUDIO
10.0.2.15,37652,195.154.107.23,443,6,9752456,334.0696949,1.127921008,975245.6,2532341.777,8084435,178,2437998,3806009.951,8084709,5293,1950436.4,3471667.732,8084749,1379,274,0,274,274,8084435,0,8084435,8084435,AUDIO
10.0.2.15,37652,195.154.107.23,443,6,1001688,396363.9377,435.2652722,2302.731034,10546.99355,110604,3,7885.952756,19281.30592,110892,36,3262.110749,13832.42611,142523,6,0,0,0,0,0,0,0,0,AUDIO
10.0.2.15,37652,195.154.107.23,443,6,9937053,42463.09243,44.27872127,22635.65604,333025.5579,6950905,1,90335.67273,663137.3444,6951023,65,30295.53354,385215.6086,6951198,3,118,0,118,118,6950905,0,6950905,6950905,AUDIO
10.0.2.15,37652,195.154.107.23,443,6,753414,9726.39213,18.58208103,57954.92308,115038.2604,341503,15,125569,147149.4275,341503,132,125528.8333,151922.9456,342264,36,0,0,0,0,0,0,0,0,AUDIO
10.0.2.15,37652,195.154.107.23,443,6,9979143,38748.21716,45.29447068,22126.70288,375242.5699,7951163,1,69712.53147,665545.1842,7951291,23,32504.93485,454719.7859,7951522,1,128,0,128,128,7951163,0,7951163,7951163,AUDIO
10.0.2.15,37652,195.154.107.23,443,6,367643,121813.8248,146.8816216,6936.660377,18902.23969,86958,10,21626.05882,28954.86572,87609,133,8015.571429,20697.33158,80314,10,0,0,0,0,0,0,0,0,AUDIO
10.0.2.15,37652,195.154.107.23,443,6,9947272,218.3513229,0.8042406,1421038.857,3587478.41,9549982,98,3315619.667,5402782.387,9550215,4871,3315679.667,5402598.937,9550080,5439,233,0,233,233,9549982,0,9549982,9549982,AUDIO
